PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks,Bzone,S_NAME_ref,lon_ref,lat_ref,choice_zone
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南斎院町,3500000,,,110,,ほぼ長方形,6.5,70,1977年,木造,住宅,,南,市道,3.3,第１種住居地域,60,200,2008年第3四半期,,調停・競売等,松山市16区,南斎院町,132.732271,33.83256,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南斎院町,15000000,360000,,140,110000,ほぼ長方形,14.6,, ,,,,東,私道,4,第１種低層住居専用地域,50,80,2008年第3四半期,,,松山市16区,南斎院町,132.733785,33.841852,14
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南斎院町,30000000,,,135,,ほぼ正方形,12,105,2008年,木造,住宅,,東,私道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市16区,南斎院町,132.733785,33.841852,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,山西町,15000000,430000,,115,130000,ほぼ正方形,10.7,, ,,,,北,市道,5,第１種住居地域,60,200,2008年第3四半期,,,松山市17区,山西町,132.727164,33.851553,15
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,山西町,22000000,,,340,,ほぼ台形,17,170,1999年,鉄骨造,店舗,,西,市道,9.3,第１種住居地域,60,200,2008年第3四半期,,,松山市17区,山西町,132.727164,33.851553,15
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,山西町,25000000,,,100,,長方形,12.5,105,2009年,木造,住宅,,東,私道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市17区,山西町,132.727164,33.851553,15
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,湯の山,16000000,,,240,,ほぼ台形,10.7,100,1996年,軽量鉄骨造,住宅,,北東,市道,9,市街化調整区域,70,200,2008年第3四半期,,調停・競売等,松山市8区,湯の山六丁目,132.817455,33.867126,6
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,湯の山,19000000,,,220,,ほぼ長方形,15.5,110,1992年,軽量鉄骨造,住宅,,南東,市道,6,第１種低層住居専用地域,50,80,2008年第3四半期,,,松山市8区,湯の山一丁目,132.813883,33.867759,6
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,由良町,1900000,,,320,,ほぼ長方形,21.6,90,1991年,木造,住宅,,南西,市道,4.1,市街化調整区域,70,200,2008年第3四半期,,,松山市20区,由良町,132.672273,33.90679,15
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,余戸中,18000000,360000,,165,110000,長方形,14.5,, ,,,,西,私道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市15区,余戸中一丁目,132.731761,33.814497,13
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,余戸中,16000000,380000,,135,110000,ほぼ長方形,11.9,, ,,,,西,道路,4.2,第１種住居地域,60,200,2008年第3四半期,,,松山市15区,余戸中二丁目,132.729833,33.813541,13
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,余戸中,21000000,350000,,200,110000,長方形,10.2,, ,,,,西,市道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市15区,余戸中四丁目,132.72812,33.817598,13
不動産取引価格情報,宅地(土地),宅地見込地,38201,愛媛県,松山市,余戸西,59000000,180000,,1100,54000,ほぼ長方形,21,, ,,,,北,市道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市15区,余戸西二丁目,132.722751,33.813514,13
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,若草町,52000000,550000,,310,170000,長方形,13.5,, ,,,,西,市道,9,近隣商業地域,80,300,2008年第3四半期,,,松山市1区,若草町,132.760547,33.846079,0
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,天山,14000000,,３ＬＤＫ,75,,,,,1989年,ＳＲＣ,住宅,,,,,準工業地域,60,200,2008年第3四半期,改装済み,,松山市13区,天山三丁目,132.77507,33.820404,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,西石井,8500000,,,80,,長方形,7.4,60,1977年,木造,住宅,,南,私道,4,第１種低層住居専用地域,50,80,2008年第3四半期,,,松山市13区,西石井三丁目,132.769264,33.817833,11
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,西石井,28000000,350000,,260,110000,ほぼ正方形,16,, ,,,,南,道路,4,第１種低層住居専用地域,50,80,2008年第3四半期,,私道を含む取引,松山市13区,西石井三丁目,132.769264,33.817833,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,西石井,41000000,,,270,,ほぼ整形,10.5,65,2008年,木造,住宅,,西,道路,4,第１種低層住居専用地域,50,80,2008年第3四半期,,,松山市13区,西石井六丁目,132.773949,33.813633,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,桜ケ丘,10000000,,,150,,不整形,,90,1991年,木造,住宅,,南西,私道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市17区,桜ケ丘,132.728425,33.869402,15
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,和泉南,36000000,,,145,,ほぼ正方形,12,110,2008年,木造,住宅,,南,私道,4,第１種低層住居専用地域,50,80,2008年第3四半期,,,松山市13区,和泉南六丁目,132.75866,33.811416,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,和泉南,16000000,,,165,,ほぼ長方形,11,135,1974年,木造,住宅,,北,市道,5.5,第１種低層住居専用地域,50,80,2008年第3四半期,,調停・競売等,松山市13区,和泉南六丁目,132.75866,33.811416,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,和泉南,27000000,,,125,,ほぼ台形,5,85,2008年,木造,住宅,,南,市道,4,第１種低層住居専用地域,50,80,2008年第3四半期,,私道を含む取引,松山市13区,和泉南二丁目,132.763669,33.816407,11
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,苞木,13000000,170000,,250,52000,ほぼ長方形,13,, ,,,,東,市道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市27区,苞木,132.777226,33.940479,18
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,土手内,9000000,58000,,520,17000,不整形,14,, ,,,,西,市道,3.6,第１種住居地域,60,200,2008年第3四半期,,,松山市27区,土手内,132.773012,33.970723,18
不動産取引価格情報,農地,,38201,愛媛県,松山市,夏目,2200000,,,240,,,,, ,,,,,,,,,,2008年第3四半期,,,松山市27区,夏目,132.779435,33.943462,18
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,夏目,12000000,54000,,720,16000,ほぼ長方形,33,, ,,,,南東,市道,6.1,市街化調整区域,70,200,2008年第3四半期,,,松山市27区,夏目,132.779435,33.943462,18
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,生石町,20000000,,,85,,ほぼ長方形,13.2,70,2008年,木造,住宅,,東,私道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市5区,生石町,132.742247,33.832961,3
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,市坪南,31000000,360000,,280,110000,ほぼ台形,24.7,, ,,,,東,道路,5,第２種中高層住居専用地域,60,200,2008年第3四半期,,,松山市14区,市坪南二丁目,132.750905,33.809316,12
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,市坪南,26000000,400000,,210,120000,ほぼ整形,16.8,, ,,,,北,市道,4,第２種中高層住居専用地域,60,200,2008年第3四半期,,,松山市14区,市坪南三丁目,132.75222,33.806256,12
不動産取引価格情報,宅地(土地),宅地見込地,38201,愛媛県,松山市,市坪南,19000000,340000,,185,100000,ほぼ台形,21,, ,,,,北,農道,1.5,第１種住居地域,,,2008年第3四半期,,,松山市14区,市坪南二丁目,132.750905,33.809316,12
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,市坪南,31000000,410000,,250,120000,ほぼ整形,14.9,, ,,,,北,市道,4,第２種中高層住居専用地域,60,200,2008年第3四半期,,,松山市14区,市坪南二丁目,132.750905,33.809316,12
不動産取引価格情報,宅地(土地),宅地見込地,38201,愛媛県,松山市,市坪南,33000000,350000,,320,110000,ほぼ台形,30,, ,,,,西,市道,6,第２種中高層住居専用地域,60,200,2008年第3四半期,,,松山市14区,市坪南一丁目,132.75376,33.809444,12
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,市坪南,54000000,410000,,430,130000,ほぼ台形,23,, ,,,,西,市道,4,第２種中高層住居専用地域,60,200,2008年第3四半期,,,松山市14区,市坪南二丁目,132.750905,33.809316,12
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,市坪南,14000000,410000,,110,120000,ほぼ整形,14,, ,,,,東,市道,4,第２種中高層住居専用地域,60,200,2008年第3四半期,,,松山市14区,市坪南三丁目,132.75222,33.806256,12
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,市坪南,13000000,410000,,100,120000,ほぼ台形,10.5,, ,,,,西,市道,6,第１種住居地域,60,200,2008年第3四半期,,,松山市14区,市坪南一丁目,132.75376,33.809444,12
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,市坪南,12000000,380000,,105,120000,ほぼ台形,9.6,, ,,,,東,私道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市14区,市坪南一丁目,132.75376,33.809444,12
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,市坪南,63000000,330000,,640,99000,不整形,5,, ,,,,東,市道,6,第２種中高層住居専用地域,60,200,2008年第3四半期,,,松山市14区,市坪南三丁目,132.75222,33.806256,12
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,岩崎町,43000000,,,160,,長方形,9.8,95,2008年,木造,住宅,,東,私道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市3区,岩崎町一丁目,132.786501,33.844862,1
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,岩崎町,80000000,660000,,400,200000,ほぼ台形,11,, ,,,,北,市道,9,第１種中高層住居専用地域,60,200,2008年第3四半期,,,松山市3区,岩崎町二丁目,132.78419,33.845884,1
不動産取引価格情報,宅地(土地),商業地,38201,愛媛県,松山市,枝松,67000000,370000,,600,110000,ほぼ台形,22,, ,,,,北東,国道,37,近隣商業地域,80,200,2008年第3四半期,,,松山市4区,枝松三丁目,132.784912,33.832734,2
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,枝松,400000000,,,9999,,ほぼ長方形,9999.9,9999,2004年,鉄骨造,その他,,南,市道,18,第１種住居地域,60,200,2008年第3四半期,,,松山市4区,枝松二丁目,132.784912,33.834661,2
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,枝松,56000000,240000,,760,73000,ほぼ整形,29.3,, ,,,,北,市道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市4区,枝松六丁目,132.784885,33.825457,2
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,枝松,49000000,290000,,550,88000,ほぼ長方形,17.8,, ,,,,南,市道,5,第１種住居地域,60,200,2008年第3四半期,,私道を含む取引,松山市4区,枝松四丁目,132.784902,33.830756,2
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,枝松,15000000,,,135,,長方形,8,130,1975年,鉄骨造,住宅、倉庫,,南,市道,4.1,近隣商業地域,80,200,2008年第3四半期,,,松山市4区,枝松五丁目,132.784861,33.828236,2
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,枝松,24000000,,４ＬＤＫ,100,,,,,2006年,ＲＣ,住宅,,,,,近隣商業地域,80,300,2008年第3四半期,改装済み,,松山市4区,枝松二丁目,132.784912,33.834661,2
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,清住,17000000,,,105,,ほぼ整形,7.3,75,1978年,木造,住宅,,南,市道,5.3,第１種住居地域,60,200,2008年第3四半期,,,松山市17区,清住一丁目,132.717732,33.854155,15
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,久谷町,600000,3200,,610,980,ほぼ台形,20,, ,,,,北,農道,1.5,都市計画区域外,,,2008年第3四半期,,,松山市12区,久谷町,132.835749,33.715473,10
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,久万ノ台,13000000,,,160,,台形,9.8,70,1975年,木造,住宅,,北,市道,7.2,第１種住居地域,60,200,2008年第3四半期,,,松山市18区,久万ノ台,132.74423,33.864392,16
不動産取引価格情報,宅地(土地),宅地見込地,38201,愛媛県,松山市,久万ノ台,51000000,150000,,1100,45000,ほぼ整形,32,, ,,,,南西,道路,6.3,第１種低層住居専用地域,50,80,2008年第3四半期,,,松山市18区,久万ノ台,132.742386,33.859732,16
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,久万ノ台,28000000,,,570,,不整形,26,770,1984年,鉄骨造,共同住宅,,北西,市道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市18区,久万ノ台,132.74423,33.864392,16
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,小坂,9300000,,,50,,不整形,15.6,65,1979年,木造,住宅、店舗,,北東,国道,30,近隣商業地域,80,200,2008年第3四半期,,,松山市4区,小坂四丁目,132.78088,33.828343,2
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,小坂,100000000,,,650,,不整形,47.7,330,1978年,鉄骨造、木造,店舗,,南西,国道,8,近隣商業地域,80,200,2008年第3四半期,,,松山市4区,小坂五丁目,132.78074,33.825635,2
不動産取引価格情報,宅地(土地),商業地,38201,愛媛県,松山市,小坂,35000000,500000,,230,150000,不整形,17.7,, ,,,,北東,県道,10,近隣商業地域,80,300,2008年第3四半期,,,松山市4区,小坂四丁目,132.78088,33.828343,2
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,小坂,58000000,,,360,,ほぼ長方形,,500,1989年,ＲＣ,共同住宅,,西,市道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市4区,小坂一丁目,132.781206,33.834776,2
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,三番町,23000000,,,55,,ほぼ長方形,8.5,150, ,木造,住宅、店舗,,西,市道,6,商業地域,80,500,2008年第3四半期,,,松山市2区,三番町七丁目,132.756919,33.838363,0
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,土居田町,23000000,430000,,175,130000,長方形,10,, ,,,,南,私道,4,第１種中高層住居専用地域,60,200,2008年第3四半期,,,松山市15区,土居田町,132.748027,33.822348,13
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,高岡町,10000000,,,150,,不整形,6,115,1980年,木造,住宅,,南東,市道,6,第１種住居地域,60,200,2008年第3四半期,,調停・競売等,松山市16区,高岡町,132.71921,33.830988,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,高岡町,13000000,310000,,140,95000,ほぼ正方形,11.2,, ,,,,北,私道,4,第１種住居地域,60,200,2008年第3四半期,,,松山市16区,高岡町,132.71921,33.830988,14
不動産取引価格情報,宅地(土地),宅地見込地,38201,愛媛県,松山市,高岡町,35000000,140000,,800,44000,ほぼ長方形,13,, ,,,,北,市道,3.5,準工業地域,60,200,2008年第3四半期,,,松山市16区,高岡町,132.71921,33.830988,14
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,千舟町,260000000,,,210,,不整形,16,1200,1991年,ＳＲＣ,事務所、店舗,,北,市道,20,商業地域,80,600,2008年第3四半期,,,松山市2区,千舟町八丁目,132.753465,33.836727,0
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,千舟町,9000000,,３ＬＤＫ,50,,,,,1982年,ＲＣ,住宅,,,,,商業地域,80,400,2008年第3四半期,未改装,,松山市5区,千舟町二丁目,132.771628,33.836673,3
